"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 18:08:39 GMT 2022","Wed Jun 29 18:08:39 GMT 2022","433","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","isAuthenticatedWithValidToken","isAuthenticatedWithValidToken",""
"passed","Wed Jun 29 18:08:45 GMT 2022","Wed Jun 29 18:08:46 GMT 2022","192","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","createNewItem","createNewItem",""
"passed","Wed Jun 29 18:08:56 GMT 2022","Wed Jun 29 18:08:56 GMT 2022","173","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersTest","com.jalasoft.todoly.filters.FiltersTest","getAllFilters","getAllFilters",""
"passed","Wed Jun 29 18:08:52 GMT 2022","Wed Jun 29 18:08:52 GMT 2022","214","Gradle suite","Gradle test","com.jalasoft.todoly.projects.UpdateProjectByIdTest","com.jalasoft.todoly.projects.UpdateProjectByIdTest","updateProjectById","updateProjectById",""
"passed","Wed Jun 29 18:08:55 GMT 2022","Wed Jun 29 18:08:55 GMT 2022","196","Gradle suite","Gradle test","com.jalasoft.todoly.filters.FiltersByIdTests","com.jalasoft.todoly.filters.FiltersByIdTests","getFiltersById","getFiltersById",""
"passed","Wed Jun 29 18:08:36 GMT 2022","Wed Jun 29 18:08:36 GMT 2022","241","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","basicAuthenticationWithNonExistentUsername","basicAuthenticationWithNonExistentUsername",""
"passed","Wed Jun 29 18:08:43 GMT 2022","Wed Jun 29 18:08:43 GMT 2022","222","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetRootItemByChildIDTest","com.jalasoft.todoly.items.GetRootItemByChildIDTest","getRootItemByChildID","getRootItemByChildID",""
"passed","Wed Jun 29 18:08:46 GMT 2022","Wed Jun 29 18:08:47 GMT 2022","213","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemTests","com.jalasoft.todoly.items.ItemTests","updateItemById","updateItemById",""
"passed","Wed Jun 29 18:08:48 GMT 2022","Wed Jun 29 18:08:48 GMT 2022","197","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectById","deleteProjectById",""
"passed","Wed Jun 29 18:08:48 GMT 2022","Wed Jun 29 18:08:48 GMT 2022","212","Gradle suite","Gradle test","com.jalasoft.todoly.projects.DeleteProjectByIdTests","com.jalasoft.todoly.projects.DeleteProjectByIdTests","deleteProjectByIdNonExistentId","deleteProjectByIdNonExistentId",""
"passed","Wed Jun 29 18:08:51 GMT 2022","Wed Jun 29 18:08:51 GMT 2022","202","Gradle suite","Gradle test","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","com.jalasoft.todoly.projects.ProjectUnauthorizedTests","getAllProjectsInvalidUserName","getAllProjectsInvalidUserName",""
"passed","Wed Jun 29 18:08:47 GMT 2022","Wed Jun 29 18:08:47 GMT 2022","207","Gradle suite","Gradle test","com.jalasoft.todoly.projects.CreateNewProjectTests","com.jalasoft.todoly.projects.CreateNewProjectTests","createNewProject","createNewProject",""
"passed","Wed Jun 29 18:08:38 GMT 2022","Wed Jun 29 18:08:38 GMT 2022","222","Gradle suite","Gradle test","com.jalasoft.todoly.authentication.AuthenticationTests","com.jalasoft.todoly.authentication.AuthenticationTests","getTokenWithNonExistentUserName","getTokenWithNonExistentUserName",""
"broken","Wed Jun 29 18:08:44 GMT 2022","Wed Jun 29 18:08:45 GMT 2022","185","Gradle suite","Gradle test","com.jalasoft.todoly.items.ItemBugs","com.jalasoft.todoly.items.ItemBugs","getItemByIdWithNonExistentId","getItemByIdWithNonExistentId",""
"passed","Wed Jun 29 18:08:42 GMT 2022","Wed Jun 29 18:08:42 GMT 2022","233","Gradle suite","Gradle test","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","com.jalasoft.todoly.items.GetDoneRootItemByChildIdTest","getDoneRootItemByChildID","getDoneRootItemByChildID",""
